product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status,revenue_inr,price_per_100g,weight_bucket,is_perishable,is_impulse_category,has_offer,is_small,impulse_score,basket_type,impulse_premium_pct,city_impulse_index
1914,lay's family pack snacks 601,snacks,lay's,186.81,25,140.11,3.6,363,26,delhi,localmart,124,4,27.1,False,packet,400,313,24,2,2024-11-14,2025-09-23,flatdiscount,on-time,560.44,35.0275,mid,0,1,1,0,0.45,Mixed,-32.090685287365694,1.014797842636215
1915,britannia daily snacks 191,snacks,britannia,243.98,30,170.79,4.9,506,24,chennai,sellerb,113,61,39.6,False,pouch,300,303,22,32,2024-11-29,2025-09-28,no offer,on-time,10418.189999999999,56.93,mid,0,1,0,0,0.25,Planned,10.372629693534241,1.0102290037834531
1916,surf excel organic household 943,household,surf excel,660.24,20,528.19,3.9,267,20,delhi,dailyneeds,94,468,26.1,True,box,1000,1083,18,86,2024-05-19,2027-05-07,no offer,on-time,247192.92,52.819,bulk,0,0,0,0,0.0,Planned,-70.60756967292592,1.014797842636215
1917,britannia fresh bakery 110,bakery,britannia,160.15,25,120.11,4.1,201,37,jaipur,sellera,135,3,17.2,True,can,400,13,27,0,2023-12-01,2023-12-14,buy1get1,on-time,360.33,30.0275,mid,1,1,1,0,0.7,Impulse,-64.95546807243173,1.0232433225584974
1918,himalaya fresh personal 812,personal care,himalaya,211.25,10,190.12,4.8,187,27,pune,quickstores,92,198,32.8,False,jar,750,1113,18,55,2024-07-05,2027-07-23,no offer,on-time,37643.76,25.349333333333334,bulk,0,0,0,0,0.0,Planned,-80.12514760673541,0.9761729157615873
1919,itc lite snacks 490,snacks,itc,192.71,10,173.44,4.6,98,26,delhi,sellera,102,183,24.8,True,pouch,100,185,20,48,2024-09-07,2025-03-11,flatdiscount,on-time,31739.52,173.44,small,0,1,1,1,0.75,Impulse,236.25555759786718,1.014797842636215
1920,nivea classic personal 130,personal care,nivea,643.85,5,611.66,3.9,202,42,jaipur,localmart,125,206,23.5,False,box,200,542,25,40,2025-05-10,2026-11-03,no offer,delayed,126001.95999999999,305.83,small,0,0,0,1,0.3,Planned,139.78248372470446,1.0232433225584974
1921,lay's organic snacks 461,snacks,lay's,241.18,30,168.83,4.3,323,26,mumbai,quickstores,132,143,25.5,False,packet,200,321,26,30,2025-08-16,2026-07-03,buy1get1,on-time,24142.690000000002,84.415,small,0,1,1,1,0.75,Impulse,63.65897656033187,0.9848090911450436
1922,bakehouse premium bakery 337,bakery,bakehouse,368.1,10,331.29,3.9,281,40,ahmedabad,urbanseller,106,172,37.1,False,can,250,13,21,27,2025-07-17,2025-07-30,no offer,on-time,56981.880000000005,132.51600000000002,small,1,1,0,1,0.8,Impulse,54.65693757101449,1.0225348626452144
1923,minute maid lite beverages 401,beverages,minute maid,211.29,0,211.29,4.4,368,31,jaipur,quickstores,83,5,29.0,True,box,300,449,16,9,2024-06-22,2025-09-14,flatdiscount,on-time,1056.45,70.42999999999999,mid,0,1,1,0,0.45,Mixed,79.99652290032286,1.0232433225584974
1924,pepsi family pack beverages 482,beverages,pepsi,255.61,5,242.83,4.4,675,24,pune,sellera,90,151,5.1,False,jar,300,409,18,48,2025-04-27,2026-06-10,no offer,delayed,36667.33,80.94333333333334,mid,0,1,0,0,0.25,Planned,106.86523572287099,0.9761729157615873
1925,aashirvaad premium grocery 413,grocery,aashirvaad,438.0,5,416.1,3.5,195,14,kolkata,sellera,110,281,16.4,True,box,1000,494,22,84,2025-01-31,2026-06-09,cashback,on-time,116924.1,41.61,bulk,0,0,1,0,0.2,Planned,-50.10549507475772,0.9926416683821241
1926,aashirvaad family pack grocery 800,grocery,aashirvaad,136.98,10,123.28,4.6,449,34,lucknow,quickstores,90,145,14.4,False,box,250,182,18,58,2024-05-07,2024-11-05,no offer,on-time,17875.6,49.312,small,0,0,0,1,0.3,Planned,-40.8700354031832,0.9899610382622132
1927,tata original grocery 988,grocery,tata,433.77,10,390.39,5.0,484,35,kolkata,localmart,105,158,30.3,False,pouch,750,603,21,53,2024-09-09,2026-05-05,cashback,delayed,61681.619999999995,52.052,bulk,0,0,1,0,0.2,Planned,-37.584504437185515,0.9926416683821241
1928,modern classic bakery 258,bakery,modern,59.51,5,56.53,4.2,102,22,kolkata,quickstores,74,185,33.1,False,pouch,250,7,14,56,2025-04-06,2025-04-13,no offer,on-time,10458.050000000001,22.612000000000002,small,1,1,0,1,0.8,Impulse,-73.60995900603868,0.9926416683821241
1929,dailygreens classic fruits 407,fruits & vegetables,dailygreens,371.6,30,260.12,4.0,299,36,jaipur,localmart,138,305,7.9,False,jar,100,10,27,78,2025-05-13,2025-05-23,flatdiscount,on-time,79336.6,260.12,small,1,1,1,1,1.0,Impulse,307.8865866104623,1.0232433225584974
1930,aavin classic dairy 988,dairy,aavin,88.84,30,62.19,2.9,244,35,lucknow,dailyneeds,86,24,15.8,True,packet,1000,18,17,0,2025-07-24,2025-08-11,no offer,on-time,1492.56,6.218999999999999,bulk,1,1,0,0,0.5,Mixed,-77.17483864218826,0.9899610382622132
1931,fortune organic grocery 595,grocery,fortune,120.84,0,120.84,4.5,463,34,jaipur,sellera,109,10,26.1,True,jar,100,380,21,7,2025-04-25,2026-05-10,no offer,on-time,1208.4,120.84,small,0,0,0,1,0.3,Planned,44.89911019385428,1.0232433225584974
1932,freshfarm organic fruits 180,fruits & vegetables,freshfarm,312.38,10,281.14,4.9,422,38,jaipur,sellerb,96,34,29.4,True,jar,2000,8,19,53,2025-06-07,2025-06-15,no offer,delayed,9558.76,14.056999999999999,bulk,1,1,0,0,0.5,Mixed,-77.95762821780998,1.0232433225584974
1933,amul original dairy 114,dairy,amul,123.11,0,123.11,5.0,299,16,chennai,sellerb,127,16,23.8,False,pouch,250,16,25,20,2024-12-12,2024-12-28,no offer,on-time,1969.76,49.244,small,1,1,0,1,0.8,Impulse,80.7368139418043,1.0102290037834531
1934,dove daily personal 250,personal care,dove,266.88,10,240.19,4.5,44,37,mumbai,quickstores,93,283,18.0,True,box,400,386,18,75,2025-01-30,2026-02-20,no offer,on-time,67973.77,60.0475,mid,0,0,0,0,0.0,Planned,-52.92045027806561,0.9848090911450436
1935,tata lite grocery 419,grocery,tata,215.53,5,204.75,4.3,355,37,lucknow,quickstores,113,23,28.0,False,packet,750,622,22,10,2024-06-27,2026-03-11,buy1get1,on-time,4709.25,27.3,bulk,0,0,1,0,0.2,Planned,-67.26460022929311,0.9899610382622132
1936,surf excel original household 661,household,surf excel,160.14,5,152.13,3.5,156,35,mumbai,sellerb,91,63,7.3,False,box,250,477,18,27,2024-12-27,2026-04-18,no offer,on-time,9584.19,60.852,small,0,0,0,1,0.3,Planned,-66.1374094499496,0.9848090911450436
1937,tata lite grocery 157,grocery,tata,207.71,5,197.32,4.6,538,39,hyderabad,urbanseller,99,281,38.0,True,pouch,100,719,19,75,2025-08-09,2027-07-29,no offer,delayed,55446.92,197.32,small,0,0,0,1,0.3,Planned,136.6061935075416,1.0021408233089992
1938,coca-cola lite beverages 598,beverages,coca-cola,34.64,15,29.44,4.6,96,18,hyderabad,localmart,142,276,17.8,True,jar,1000,272,28,74,2025-08-11,2026-05-10,no offer,on-time,8125.4400000000005,2.944,bulk,0,1,0,0,0.25,Planned,-92.47607889509369,1.0021408233089992
1939,dailygreens original fruits 81,fruits & vegetables,dailygreens,214.98,0,214.98,3.3,150,20,kolkata,urbanseller,110,323,36.9,True,jar,100,3,22,70,2024-10-15,2024-10-18,flatdiscount,on-time,69438.54,214.98,small,1,1,1,1,1.0,Impulse,237.10386894324614,0.9926416683821241
1940,nivea original personal 828,personal care,nivea,640.79,0,640.79,3.9,224,39,lucknow,urbanseller,115,223,33.7,False,bottle,250,427,23,45,2023-12-14,2025-02-13,freedelivery,delayed,142896.16999999998,256.316,small,0,0,1,1,0.5,Mixed,100.96160317294363,0.9899610382622132
1941,dettol family pack household 802,household,dettol,868.51,0,868.51,5.0,40,27,pune,sellerb,112,288,25.6,True,bottle,500,545,22,82,2024-08-25,2026-02-21,no offer,delayed,250130.88,173.702,mid,0,0,0,0,0.0,Planned,-3.339254195016549,0.9761729157615873
1942,aavin premium dairy 773,dairy,aavin,73.86,0,73.86,4.4,574,38,bengaluru,urbanseller,149,529,37.7,True,packet,250,16,29,100,2025-05-15,2025-05-31,no offer,delayed,39071.94,29.544,small,1,1,0,1,0.8,Impulse,8.43327981270137,0.9849458155674083
1943,minute maid premium beverages 478,beverages,minute maid,327.08,10,294.37,3.8,481,36,chennai,quickstores,134,397,34.4,False,packet,1500,264,26,86,2023-12-09,2024-08-29,buy1get1,on-time,116864.89,19.624666666666666,bulk,0,1,1,0,0.45,Mixed,-49.84563732673762,1.0102290037834531
1944,aashirvaad lite grocery 451,grocery,aashirvaad,415.68,15,353.33,4.0,381,28,pune,sellerb,92,272,29.9,False,box,500,621,18,57,2024-03-13,2025-11-24,no offer,on-time,96105.76,70.666,mid,0,0,0,0,0.0,Planned,-15.264477648469828,0.9761729157615873
1945,bakehouse lite bakery 405,bakery,bakehouse,117.83,20,94.26,4.6,158,28,jaipur,localmart,139,347,6.2,False,packet,100,8,27,80,2025-08-20,2025-08-28,no offer,delayed,32708.22,94.26,small,1,1,0,1,0.8,Impulse,10.009077661896102,1.0232433225584974
1946,amul classic dairy 868,dairy,amul,244.69,10,220.22,5.0,401,20,kolkata,localmart,97,489,12.2,False,packet,750,28,19,100,2025-01-27,2025-02-24,cashback,on-time,107687.58,29.362666666666666,bulk,1,1,1,0,0.7,Impulse,7.767744743898793,0.9926416683821241
1947,mother dairy premium dairy 262,dairy,mother dairy,138.8,30,97.16,4.5,252,23,mumbai,urbanseller,128,144,36.5,False,jar,500,24,25,43,2024-04-17,2024-05-11,freedelivery,on-time,13991.039999999999,19.432,mid,1,1,1,0,0.7,Impulse,-28.680087553465583,0.9848090911450436
1948,surf excel classic household 315,household,surf excel,835.63,0,835.63,4.9,410,30,jaipur,urbanseller,73,41,18.8,False,box,1000,627,14,36,2025-05-24,2027-02-10,no offer,on-time,34260.83,83.563,bulk,0,0,0,0,0.0,Planned,-53.49931548455496,1.0232433225584974
1949,patanjali family pack grocery 270,grocery,patanjali,240.76,15,204.65,4.1,371,18,delhi,localmart,108,57,8.7,False,jar,750,685,21,26,2023-11-05,2025-09-20,cashback,on-time,11665.050000000001,27.28666666666667,bulk,0,0,1,0,0.2,Planned,-67.28058821452909,1.014797842636215
1950,dailygreens daily fruits 439,fruits & vegetables,dailygreens,180.87,0,180.87,4.9,366,30,bengaluru,localmart,144,550,8.3,False,bottle,2000,5,28,100,2025-04-29,2025-05-04,cashback,delayed,99478.5,9.0435,bulk,1,1,1,0,0.7,Impulse,-85.81915136855407,0.9849458155674083
1951,fortune original grocery 301,grocery,fortune,444.28,10,399.85,4.8,356,26,kolkata,sellera,116,65,36.5,False,packet,400,612,23,27,2025-03-07,2026-11-09,cashback,on-time,25990.25,99.9625,mid,0,0,1,0,0.2,Planned,19.864923061512403,0.9926416683821241
1952,gowardhan organic dairy 381,dairy,gowardhan,136.19,5,129.38,3.9,511,31,lucknow,sellerb,110,49,19.4,False,can,750,25,22,6,2025-02-25,2025-03-22,no offer,on-time,6339.62,17.250666666666667,bulk,1,1,0,0,0.5,Mixed,-36.68608293994357,0.9899610382622132
1953,himalaya classic personal 539,personal care,himalaya,715.55,0,715.55,4.2,94,27,chennai,urbanseller,109,26,13.6,False,can,1000,927,21,6,2025-04-30,2027-11-13,buy1get1,delayed,18604.3,71.55499999999999,bulk,0,0,1,0,0.2,Planned,-43.89812764306566,1.0102290037834531
1954,tata organic grocery 589,grocery,tata,332.08,10,298.87,4.2,334,23,bengaluru,dailyneeds,93,288,10.2,True,jar,200,684,18,70,2025-01-04,2026-11-19,no offer,on-time,86074.56,149.435,small,0,0,0,1,0.3,Planned,79.18734303060754,0.9849458155674083
1955,dailygreens daily fruits 123,fruits & vegetables,dailygreens,397.49,10,357.74,4.5,197,42,chennai,urbanseller,125,219,26.5,True,can,1000,10,25,53,2025-04-22,2025-05-02,flatdiscount,on-time,78345.06,35.774,bulk,1,1,1,0,0.7,Impulse,-43.90383380976981,1.0102290037834531
1956,amul fresh dairy 409,dairy,amul,144.93,5,137.68,4.9,398,52,lucknow,sellerb,77,58,39.9,False,bottle,250,9,15,35,2024-09-27,2024-10-06,flatdiscount,delayed,7985.4400000000005,55.072,small,1,1,1,1,1.0,Impulse,102.1269153075105,0.9899610382622132
1957,pepsi organic beverages 198,beverages,pepsi,116.23,20,92.98,3.7,102,48,lucknow,quickstores,121,73,19.7,False,box,1500,175,24,31,2025-03-02,2025-08-24,no offer,on-time,6787.54,6.198666666666667,bulk,0,1,0,0,0.25,Planned,-84.15819328953378,0.9899610382622132
1958,lizol premium household 134,household,lizol,415.1,20,332.08,4.4,186,43,lucknow,sellera,115,210,33.7,False,bottle,400,1498,23,60,2023-11-02,2027-12-09,no offer,delayed,69736.8,83.02,mid,0,0,0,0,0.0,Planned,-53.80148117621141,0.9899610382622132
1959,lay's fresh snacks 433,snacks,lay's,245.8,5,233.51,4.8,487,26,lucknow,dailyneeds,112,86,15.9,False,pouch,500,227,22,39,2024-07-21,2025-03-05,no offer,delayed,20081.86,46.702,mid,0,1,0,0,0.25,Planned,-9.456832040269877,0.9899610382622132
1960,himalaya original personal 963,personal care,himalaya,206.01,5,195.71,3.7,185,28,delhi,localmart,133,212,27.7,False,jar,750,1661,26,47,2025-10-14,2030-05-02,no offer,on-time,41490.520000000004,26.09466666666667,bulk,0,0,0,0,0.0,Planned,-79.54077760421937,1.014797842636215
1961,himalaya lite personal 997,personal care,himalaya,754.52,15,641.34,3.6,330,27,pune,localmart,123,305,39.1,False,jar,500,1202,24,71,2025-01-25,2028-05-11,buy1get1,delayed,195608.7,128.268,mid,0,0,1,0,0.2,Planned,0.5670458176123826,0.9761729157615873
1962,minute maid premium beverages 224,beverages,minute maid,334.04,5,317.34,3.7,84,24,chennai,quickstores,138,95,32.4,False,can,300,530,27,37,2023-11-17,2025-04-30,flatdiscount,on-time,30147.3,105.77999999999999,mid,0,1,1,0,0.45,Mixed,170.33980111310737,1.0102290037834531
1963,himalaya classic personal 986,personal care,himalaya,170.76,5,162.22,3.2,345,19,hyderabad,sellerb,116,149,32.5,False,packet,1000,1678,23,40,2025-04-04,2029-11-07,no offer,on-time,24170.78,16.222,bulk,0,0,0,0,0.0,Planned,-87.28132802216211,1.0021408233089992
1964,gowardhan premium dairy 901,dairy,gowardhan,86.97,15,73.92,3.7,289,25,chennai,sellera,119,56,30.1,True,can,250,21,23,12,2025-03-05,2025-03-26,no offer,on-time,4139.52,29.568,small,1,1,0,1,0.8,Impulse,8.521365336513478,1.0102290037834531
1965,dettol classic household 862,household,dettol,671.23,15,570.55,4.4,290,25,jaipur,sellerb,104,72,29.5,True,packet,400,1634,20,40,2025-05-04,2029-10-24,no offer,on-time,41079.6,142.6375,mid,0,0,0,0,0.0,Planned,-20.625858483158936,1.0232433225584974
1966,britannia family pack snacks 328,snacks,britannia,275.71,0,275.71,4.0,290,32,ahmedabad,dailyneeds,101,41,20.1,False,can,100,306,20,6,2023-11-16,2024-09-17,no offer,on-time,11304.109999999999,275.71,small,0,1,0,1,0.55,Mixed,434.5307875075413,1.0225348626452144
1967,harpic organic household 277,household,harpic,755.92,10,680.33,4.5,197,28,hyderabad,localmart,113,397,24.2,True,box,750,1519,22,92,2024-04-23,2028-06-20,freedelivery,on-time,270091.01,90.71066666666667,bulk,0,0,1,0,0.2,Planned,-49.52182074779074,1.0021408233089992
1968,surf excel family pack household 464,household,surf excel,891.34,15,757.64,5.0,179,28,kolkata,quickstores,133,204,28.2,False,box,1000,1320,26,64,2024-03-03,2027-10-14,freedelivery,on-time,154558.56,75.764,bulk,0,0,1,0,0.2,Planned,-57.839260658088186,0.9926416683821241
1969,tata daily grocery 708,grocery,tata,153.83,5,146.14,4.8,197,23,ahmedabad,dailyneeds,134,164,32.2,False,can,400,426,26,52,2025-09-06,2026-11-06,no offer,delayed,23966.96,36.535,mid,0,0,0,0,0.0,Planned,-56.190921955209646,1.0225348626452144
1970,lizol original household 227,household,lizol,585.07,15,497.31,3.7,109,15,chennai,dailyneeds,104,286,26.3,False,pouch,300,1066,20,72,2024-07-30,2027-07-01,flatdiscount,on-time,142230.66,165.77,mid,0,0,1,0,0.2,Planned,-7.753210486395622,1.0102290037834531
1971,modern classic bakery 452,bakery,modern,298.32,30,208.82,4.7,201,21,chennai,urbanseller,94,344,5.0,False,bottle,300,4,18,93,2025-04-29,2025-05-03,no offer,on-time,71834.08,69.60666666666667,mid,1,1,0,0,0.5,Mixed,-18.763365169541185,1.0102290037834531
1972,aavin family pack dairy 814,dairy,aavin,146.06,0,146.06,3.6,359,27,pune,dailyneeds,121,117,16.5,True,jar,1000,19,24,30,2023-12-12,2023-12-31,no offer,delayed,17089.02,14.606,bulk,1,1,0,0,0.5,Mixed,-46.39261830001637,0.9761729157615873
1973,surf excel fresh household 470,household,surf excel,705.75,0,705.75,4.3,359,28,kolkata,sellerb,144,94,9.7,False,packet,100,980,28,25,2023-11-15,2026-07-22,no offer,on-time,66340.5,705.75,small,0,0,0,1,0.3,Planned,292.7319279678246,0.9926416683821241
1974,bakehouse classic bakery 310,bakery,bakehouse,170.73,0,170.73,5.0,203,18,ahmedabad,urbanseller,109,98,21.5,False,box,200,10,21,38,2024-10-19,2024-10-29,buy1get1,on-time,16731.539999999997,85.365,small,1,1,1,1,1.0,Impulse,-0.37210996596902535,1.0225348626452144
1975,mother dairy family pack dairy 340,dairy,mother dairy,148.52,20,118.82,4.0,227,25,hyderabad,sellera,82,249,23.0,False,can,1000,10,16,59,2023-11-16,2023-11-26,no offer,on-time,29586.179999999997,11.882,bulk,1,1,0,0,0.5,Mixed,-56.39032525269031,1.0021408233089992
1976,amul classic dairy 498,dairy,amul,195.8,15,166.43,4.0,508,27,delhi,dailyneeds,121,230,32.3,False,can,250,22,24,55,2025-05-06,2025-05-28,no offer,on-time,38278.9,66.572,small,1,1,0,1,0.8,Impulse,144.33456213414416,1.014797842636215
1977,dove classic personal 457,personal care,dove,247.59,10,222.83,4.1,212,12,bengaluru,sellera,121,62,10.4,False,jar,750,1276,24,26,2024-12-12,2028-06-10,flatdiscount,on-time,13815.460000000001,29.71066666666667,bulk,0,0,1,0,0.2,Planned,-76.70569451508969,0.9849458155674083
1978,lay's family pack snacks 295,snacks,lay's,248.63,5,236.2,4.6,253,25,chennai,urbanseller,104,438,39.9,True,packet,100,292,20,100,2024-03-07,2024-12-24,no offer,on-time,103455.59999999999,236.2,small,0,1,0,1,0.55,Mixed,357.9310580293833,1.0102290037834531
1979,surf excel fresh household 286,household,surf excel,798.04,20,638.43,4.4,93,31,mumbai,sellerb,136,348,39.9,False,bottle,100,1601,27,92,2025-02-18,2029-07-08,cashback,on-time,222173.63999999998,638.43,small,0,0,1,1,0.5,Mixed,255.27005989726993,0.9848090911450436
1980,bakehouse organic bakery 679,bakery,bakehouse,389.05,5,369.6,3.2,74,29,hyderabad,dailyneeds,127,333,36.9,False,box,1000,13,25,69,2025-05-31,2025-06-13,no offer,delayed,123076.8,36.96,bulk,1,1,0,0,0.5,Mixed,-56.86467737763973,1.0021408233089992
1981,aashirvaad premium grocery 250,grocery,aashirvaad,46.29,0,46.29,3.8,387,19,delhi,urbanseller,80,88,16.9,False,box,750,553,16,48,2025-05-24,2026-11-28,cashback,on-time,4073.52,6.172,bulk,0,0,1,0,0.2,Planned,-92.5991616342563,1.014797842636215
1982,mother dairy daily dairy 235,dairy,mother dairy,188.36,20,150.69,3.9,388,22,hyderabad,sellerb,126,46,12.7,False,jar,250,11,25,6,2025-03-29,2025-04-09,cashback,on-time,6931.74,60.275999999999996,small,1,1,1,1,1.0,Impulse,121.22679305410193,1.0021408233089992
1983,freshfarm classic fruits 879,fruits & vegetables,freshfarm,298.11,0,298.11,3.6,32,29,bengaluru,sellerb,142,58,26.4,True,box,250,8,28,10,2024-04-07,2024-04-15,cashback,on-time,17290.38,119.244,small,1,1,1,1,1.0,Impulse,86.98303911186363,0.9849458155674083
1984,patanjali original grocery 913,grocery,patanjali,247.21,5,234.85,4.0,228,35,jaipur,quickstores,100,81,39.4,False,packet,400,459,20,34,2024-11-17,2026-02-19,cashback,delayed,19022.85,58.7125,mid,0,0,1,0,0.2,Planned,-29.59790626235792,1.0232433225584974
1985,minute maid daily beverages 336,beverages,minute maid,17.34,10,15.61,4.4,327,31,mumbai,sellera,114,203,20.2,False,pouch,300,285,22,51,2025-01-30,2025-11-11,no offer,delayed,3168.83,5.203333333333333,mid,0,1,0,0,0.25,Planned,-86.7019465072931,0.9848090911450436
1986,himalaya premium personal 261,personal care,himalaya,377.46,5,358.59,4.1,286,39,lucknow,sellera,138,433,29.8,False,jar,750,1415,27,94,2024-08-31,2028-07-16,buy1get1,on-time,155269.47,47.812,bulk,0,0,1,0,0.2,Planned,-62.51355291552309,0.9899610382622132
1987,lizol classic household 316,household,lizol,362.11,0,362.11,3.9,123,25,bengaluru,sellerb,74,53,37.4,False,jar,300,771,14,22,2024-07-02,2026-08-12,no offer,delayed,19191.83,120.70333333333333,mid,0,0,0,0,0.0,Planned,-32.831664453215744,0.9849458155674083
1988,tata original grocery 503,grocery,tata,396.38,15,336.92,3.3,246,29,lucknow,sellerb,152,212,29.0,False,pouch,1000,584,30,59,2024-08-21,2026-03-28,no offer,on-time,71427.04000000001,33.692,bulk,0,0,0,0,0.0,Planned,-59.599960107155425,0.9899610382622132
1989,gowardhan family pack dairy 495,dairy,gowardhan,232.08,10,208.87,3.3,102,35,lucknow,sellerb,137,169,27.9,False,jar,750,7,27,17,2025-03-05,2025-03-12,no offer,on-time,35299.03,27.849333333333334,bulk,1,1,0,0,0.5,Mixed,2.2134631035243935,0.9899610382622132
1990,patanjali original grocery 146,grocery,patanjali,246.11,0,246.11,4.7,288,28,bengaluru,sellera,103,104,38.0,False,can,100,486,20,42,2024-02-10,2025-06-10,flatdiscount,delayed,25595.440000000002,246.11,small,0,0,1,1,0.5,Mixed,195.11022848236908,0.9849458155674083
1991,parle fresh snacks 957,snacks,parle,190.08,20,152.06,4.6,556,22,bengaluru,dailyneeds,131,96,30.7,False,packet,400,279,26,37,2025-02-17,2025-11-23,no offer,on-time,14597.76,38.015,mid,0,1,0,0,0.25,Planned,-26.298691062713786,0.9849458155674083
1992,patanjali premium grocery 380,grocery,patanjali,40.59,0,40.59,3.9,654,28,kolkata,localmart,135,300,11.8,False,can,100,678,27,64,2025-08-18,2027-06-27,no offer,on-time,12177.000000000002,40.59,small,0,0,0,1,0.3,Planned,-51.328575945311606,0.9926416683821241
1993,p&g family pack personal 749,personal care,p&g,348.27,10,313.44,4.6,46,20,mumbai,localmart,92,33,27.0,False,can,200,749,18,18,2024-12-07,2026-12-26,freedelivery,on-time,10343.52,156.72,small,0,0,1,1,0.5,Mixed,22.874508221350705,0.9848090911450436
1994,dailygreens premium fruits 523,fruits & vegetables,dailygreens,185.68,0,185.68,3.6,78,21,bengaluru,sellera,102,87,9.5,True,can,250,13,20,26,2024-12-08,2024-12-21,buy1get1,on-time,16154.16,74.272,small,1,1,1,1,1.0,Impulse,16.46375734557996,0.9849458155674083
